Time,GPS Latitude,GPS Longitude,Temperature
12:07:53,34.1409035,-118.1501389,28.70
12:07:54,34.1409111,-118.1501389,28.70
12:07:55,34.1409225,-118.1501465,28.70
12:07:56,34.1409378,-118.1501465,28.70
12:07:57,34.1409378,-118.1501465,28.70
12:07:58,34.1409607,-118.1501465,28.70
12:07:59,34.1409683,-118.1501465,28.70
12:08:00,34.1409760,-118.1501465,28.70
12:08:01,34.1409760,-118.1501465,28.70
12:08:02,34.1409874,-118.1501465,28.70
12:08:03,34.1409874,-118.1501465,28.70
12:08:04,34.1410027,-118.1501541,28.70
12:08:05,34.1410027,-118.1501541,28.70
12:08:06,34.1410027,-118.1501541,28.70
12:08:07,34.1410027,-118.1501541,28.70
12:08:08,34.1410217,-118.1501541,28.70
12:08:09,34.1410217,-118.1501541,28.70
12:08:10,34.1410217,-118.1501541,28.70
12:08:11,34.1410255,-118.1501617,28.60
12:08:12,34.1410255,-118.1501617,28.70
12:08:13,34.1410255,-118.1501617,28.60
12:08:14,34.1410294,-118.1501541,28.60
12:08:15,34.1410294,-118.1501541,28.60
12:08:32,34.1410255,-118.1501617,28.60
12:08:33,34.1410294,-118.1501617,28.60
12:08:34,34.1410294,-118.1501617,28.60
12:08:35,34.1410294,-118.1501617,28.60
12:08:36,34.1410294,-118.1501617,28.60
12:08:37,34.1410294,-118.1501617,28.60
12:08:38,34.1410294,-118.1501617,28.60
12:08:39,34.1410294,-118.1501617,28.60
12:08:40,34.1410294,-118.1501694,28.60
12:08:41,34.1410294,-118.1501694,28.60
12:08:58,34.1410294,-118.1501694,28.60
12:08:59,34.1410294,-118.1501694,28.60
12:10:16,34.1410332,-118.1501770,28.50
12:10:17,34.1410332,-118.1501770,28.50
12:10:18,34.1410332,-118.1501770,28.50
12:10:19,34.1410332,-118.1501770,28.50
12:10:20,34.1410332,-118.1501770,28.50
12:10:21,34.1410332,-118.1501770,28.50
12:10:22,34.1410332,-118.1501770,28.50
12:10:23,34.1410332,-118.1501770,28.50
12:10:24,34.1410294,-118.1501770,28.50
12:10:25,34.1410294,-118.1501770,28.50
12:10:26,34.1410294,-118.1501770,28.50
12:10:27,34.1410294,-118.1501770,28.50
12:10:28,34.1410294,-118.1501770,28.50
12:10:29,34.1410294,-118.1501770,28.50
12:10:30,34.1410294,-118.1501770,28.50
12:10:31,34.1410294,-118.1501770,28.50
12:10:32,34.1410294,-118.1501770,28.50
12:10:33,34.1410294,-118.1501770,28.50
12:10:34,34.1410294,-118.1501770,28.50
12:10:35,34.1410294,-118.1501770,28.50
12:10:36,34.1410294,-118.1501770,28.50
12:10:37,34.1410294,-118.1501770,28.50
12:10:38,34.1410294,-118.1501770,28.50
12:10:39,34.1410294,-118.1501770,28.50
12:10:40,34.1410294,-118.1501770,28.50
12:10:41,34.1410294,-118.1501770,28.50
12:10:58,34.1410255,-118.1501694,28.50
12:10:59,34.1410255,-118.1501694,28.50
12:11:00,34.1410255,-118.1501694,28.50
12:11:01,34.1410255,-118.1501694,28.50
12:11:02,34.1410255,-118.1501694,28.50
12:11:03,34.1410255,-118.1501694,28.50
12:11:04,34.1410255,-118.1501694,28.50
12:11:05,34.1410255,-118.1501694,28.50
12:11:06,34.1410255,-118.1501694,28.50
12:11:07,34.1410255,-118.1501694,28.50
12:11:08,34.1410255,-118.1501694,28.50
12:11:09,34.1410255,-118.1501694,28.50
12:11:10,34.1410255,-118.1501694,28.50
12:11:11,34.1410255,-118.1501694,28.50
12:11:12,34.1410255,-118.1501694,28.50
12:11:13,34.1410255,-118.1501694,28.50
12:11:14,34.1410255,-118.1501694,28.50
12:11:15,34.1410255,-118.1501694,28.50
12:11:16,34.1410255,-118.1501694,28.50
12:11:17,34.1410255,-118.1501694,28.50
12:11:18,34.1410255,-118.1501694,28.50
12:11:19,34.1410255,-118.1501694,28.50
12:11:20,34.1410255,-118.1501694,28.50
12:11:21,34.1410255,-118.1501694,28.50
12:11:22,34.1410255,-118.1501694,28.40
12:11:23,34.1410255,-118.1501694,28.50
12:11:24,34.1410255,-118.1501694,28.50
12:11:25,34.1410255,-118.1501694,28.40
12:11:26,34.1410255,-118.1501694,28.40
12:11:27,34.1410255,-118.1501694,28.40
12:11:28,34.1410255,-118.1501694,28.40
12:11:29,34.1410255,-118.1501694,28.40
12:11:30,34.1410255,-118.1501694,28.40
12:11:31,34.1410217,-118.1501694,28.40
12:11:32,34.1410217,-118.1501694,28.40
12:11:33,34.1410217,-118.1501694,28.40
12:11:34,34.1410217,-118.1501694,28.40
12:11:35,34.1410217,-118.1501694,28.40
12:11:36,34.1410217,-118.1501694,28.40
12:11:37,34.1410217,-118.1501694,28.40
12:11:38,34.1410217,-118.1501694,28.40
12:11:39,34.1410217,-118.1501694,28.40
12:11:40,34.1410217,-118.1501694,28.40
12:11:41,34.1410217,-118.1501694,28.40
12:11:42,34.1410217,-118.1501694,28.40
12:11:43,34.1410217,-118.1501694,28.40
12:11:44,34.1410217,-118.1501694,28.40
12:11:45,34.1410217,-118.1501694,28.40
12:11:46,34.1410217,-118.1501694,28.40
12:11:47,34.1410217,-118.1501694,28.40
12:11:48,34.1410217,-118.1501694,28.40
12:11:49,34.1410217,-118.1501694,28.40
12:11:50,34.1410217,-118.1501694,28.40
12:11:51,34.1410217,-118.1501694,28.40
12:11:52,34.1410217,-118.1501694,28.40
12:11:53,34.1410217,-118.1501694,28.40
12:11:54,34.1410217,-118.1501694,28.40
12:11:55,34.1410217,-118.1501694,28.40
12:11:56,34.1410217,-118.1501694,28.40
12:11:57,34.1410217,-118.1501694,28.40
12:11:58,34.1410217,-118.1501694,28.40
12:11:59,34.1410217,-118.1501694,28.40
12:12:00,34.1410217,-118.1501694,28.40
12:12:01,34.1410217,-118.1501694,28.40
12:12:02,34.1410217,-118.1501694,28.40
12:12:03,34.1410217,-118.1501694,28.40
12:12:04,34.1410217,-118.1501694,28.40
12:12:05,34.1410217,-118.1501694,28.40
12:12:06,34.1410217,-118.1501694,28.40
12:12:07,34.1410217,-118.1501694,28.40
12:12:08,34.1410217,-118.1501694,28.40
12:12:09,34.1410217,-118.1501694,28.40
12:12:10,34.1410217,-118.1501694,28.40
12:12:11,34.1410217,-118.1501694,28.40
12:12:12,34.1410217,-118.1501694,28.40
12:12:13,34.1410217,-118.1501694,28.40
12:12:14,34.1410217,-118.1501694,28.40
12:12:15,34.1410217,-118.1501694,28.40
12:12:16,34.1410217,-118.1501694,28.30
12:12:17,34.1410217,-118.1501694,28.30
12:12:18,34.1410217,-118.1501694,28.40
12:12:19,34.1410217,-118.1501694,28.30
12:12:20,34.1410217,-118.1501694,28.30
12:12:21,34.1410217,-118.1501694,28.40
12:12:22,34.1410217,-118.1501694,28.40
12:12:23,34.1410217,-118.1501694,28.30
12:12:24,34.1410217,-118.1501694,28.40
12:12:25,34.1410255,-118.1501694,28.40
12:12:26,34.1410255,-118.1501694,28.30
12:12:27,34.1410255,-118.1501694,28.40
12:12:28,34.1410255,-118.1501694,28.30
12:12:29,34.1410217,-118.1501694,28.40
12:12:30,34.1410217,-118.1501694,28.40
12:12:31,34.1410255,-118.1501694,28.40
12:12:32,34.1410255,-118.1501694,28.40
12:12:33,34.1410294,-118.1501617,28.40
12:12:34,34.1410332,-118.1501617,28.30
12:12:35,34.1410332,-118.1501617,28.40
12:12:36,34.1410332,-118.1501617,28.40
12:12:37,34.1410599,-118.1501389,28.40
12:12:38,34.1410637,-118.1501312,28.40
12:12:39,34.1410675,-118.1501236,28.40
12:12:40,34.1410751,-118.1501160,28.40
12:12:41,34.1410751,-118.1501160,28.40
12:12:42,34.1410751,-118.1501160,28.40
12:12:59,34.1412239,-118.1499863,28.40
12:13:00,34.1412315,-118.1499786,28.40
12:13:01,34.1412392,-118.1499634,28.40
12:13:02,34.1412468,-118.1499557,28.40
12:13:03,34.1412544,-118.1499481,28.40
12:13:04,34.1412621,-118.1499329,28.40
12:13:05,34.1412621,-118.1499329,28.40
12:13:06,34.1412773,-118.1499176,28.40
12:13:07,34.1412849,-118.1499100,28.40
12:13:08,34.1412849,-118.1499100,28.50
12:13:09,34.1412849,-118.1499100,28.40
12:13:10,34.1413040,-118.1498871,28.50
12:13:11,34.1413040,-118.1498871,28.50
12:13:12,34.1413040,-118.1498871,28.50
12:13:13,34.1413269,-118.1498566,28.50
12:13:14,34.1413422,-118.1498566,28.50
12:13:15,34.1413498,-118.1498489,28.50
12:13:16,34.1413612,-118.1498413,28.50
12:13:17,34.1413612,-118.1498413,28.50
12:13:18,34.1413765,-118.1498337,28.50
12:13:19,34.1413803,-118.1498260,28.50
12:13:20,34.1413803,-118.1498260,28.50
12:13:21,34.1413803,-118.1498260,28.50
12:13:22,34.1414108,-118.1498184,28.50
12:13:23,34.1414299,-118.1498032,28.50
12:13:24,34.1414413,-118.1498032,28.50
12:13:25,34.1414413,-118.1498032,28.50
12:13:26,34.1414528,-118.1497955,28.50
12:13:27,34.1414604,-118.1497879,28.50
12:13:28,34.1414604,-118.1497879,28.50
12:13:29,34.1414833,-118.1497803,28.50
12:13:30,34.1414909,-118.1497803,28.50
12:13:31,34.1414986,-118.1497726,28.50
12:13:32,34.1414986,-118.1497726,28.60
12:13:33,34.1414986,-118.1497803,28.60
12:13:34,34.1414986,-118.1497803,28.70
12:13:35,34.1414986,-118.1497726,28.70
12:13:36,34.1414986,-118.1497726,28.70
12:13:37,34.1414986,-118.1497726,28.80
12:13:38,34.1414986,-118.1497726,28.80
12:13:39,34.1414986,-118.1497803,28.80
12:13:40,34.1414986,-118.1497803,28.80
12:13:41,34.1414986,-118.1497803,28.80
12:13:42,34.1414986,-118.1497803,28.80
12:13:43,34.1414986,-118.1497803,28.80
12:13:44,34.1415024,-118.1497879,28.80
12:13:45,34.1415062,-118.1497955,28.80
12:13:46,34.1415062,-118.1497955,28.80
12:13:47,34.1415100,-118.1498032,28.90
12:13:48,34.1415100,-118.1498108,28.90
12:13:49,34.1415100,-118.1498108,28.90
12:13:50,34.1415100,-118.1498108,28.80
12:13:51,34.1415100,-118.1498184,28.90
12:13:52,34.1415062,-118.1498184,28.90
12:13:53,34.1415062,-118.1498184,28.90
12:13:54,34.1415100,-118.1498260,29.00
12:13:55,34.1415100,-118.1498337,29.00
12:13:56,34.1415100,-118.1498337,29.00
12:13:57,34.1415100,-118.1498413,29.10
12:13:58,34.1415138,-118.1498489,29.10
12:13:59,34.1415138,-118.1498489,29.10
12:14:00,34.1415138,-118.1498642,29.10
12:14:01,34.1415138,-118.1498642,29.10
12:14:02,34.1415176,-118.1498642,29.00
12:14:03,34.1415176,-118.1498642,29.00
12:14:04,34.1415176,-118.1498718,29.00
12:14:05,34.1415176,-118.1498718,29.00
12:14:06,34.1415215,-118.1498795,29.00
12:14:07,34.1415253,-118.1498871,28.90
12:14:08,34.1415253,-118.1498871,29.00
12:14:09,34.1415367,-118.1498947,29.00
12:14:10,34.1415405,-118.1498947,28.90
12:14:11,34.1415405,-118.1498947,28.90
12:14:12,34.1415520,-118.1499100,28.90
12:14:13,34.1415596,-118.1499176,29.00
12:14:14,34.1415634,-118.1499176,29.00
12:14:15,34.1415634,-118.1499252,29.10
12:14:16,34.1415634,-118.1499252,29.10
12:14:17,34.1415672,-118.1499252,29.10
12:14:18,34.1415710,-118.1499329,29.10
12:14:19,34.1415710,-118.1499329,29.10
12:14:20,34.1415710,-118.1499329,29.20
12:14:21,34.1415749,-118.1499557,29.20
12:14:22,34.1415787,-118.1499634,29.30
12:14:23,34.1415787,-118.1499634,29.30
12:14:24,34.1415787,-118.1499634,29.30
12:14:25,34.1415825,-118.1499710,29.30
12:14:26,34.1415825,-118.1499710,29.30
12:14:27,34.1416016,-118.1499710,29.30
12:14:28,34.1416016,-118.1499710,29.30
12:14:29,34.1416016,-118.1499710,29.30
12:14:30,34.1416016,-118.1499710,29.30
12:14:31,34.1416016,-118.1499710,29.20
12:14:32,34.1416016,-118.1499710,29.40
12:14:33,34.1416016,-118.1499710,29.40
12:14:34,34.1415977,-118.1499710,29.40
12:14:35,34.1415977,-118.1499710,29.50
12:14:36,34.1415939,-118.1499710,29.50
12:14:37,34.1415939,-118.1499710,29.60
12:14:38,34.1415977,-118.1499786,29.60
12:14:39,34.1416016,-118.1499786,29.50
12:14:40,34.1416016,-118.1499786,29.50
12:14:41,34.1416054,-118.1499786,29.50
12:14:42,34.1416054,-118.1499786,29.50
12:14:59,34.1416435,-118.1500320,29.90
12:15:00,34.1416435,-118.1500320,29.90
12:15:01,34.1416588,-118.1500320,29.90
12:15:02,34.1416626,-118.1500320,29.90
12:15:03,34.1416664,-118.1500320,29.90
12:15:04,34.1416702,-118.1500320,29.90
12:15:05,34.1416779,-118.1500320,29.90
12:15:06,34.1416817,-118.1500320,29.90
12:15:07,34.1416817,-118.1500320,30.00
12:15:08,34.1416817,-118.1500320,30.00
12:15:09,34.1416817,-118.1500320,30.00
12:15:10,34.1416855,-118.1500320,30.10
12:15:11,34.1416855,-118.1500320,30.00
12:15:12,34.1416855,-118.1500397,30.00
12:15:13,34.1416855,-118.1500397,30.10
12:15:14,34.1416855,-118.1500397,30.10
12:15:15,34.1416855,-118.1500397,30.20
12:15:16,34.1416931,-118.1500397,30.20
12:15:17,34.1416931,-118.1500397,30.20
12:15:18,34.1416969,-118.1500397,30.20
12:15:19,34.1416969,-118.1500397,30.30
12:15:20,34.1416969,-118.1500473,30.30
12:15:21,34.1417007,-118.1500473,30.30
12:15:22,34.1417046,-118.1500549,30.40
12:15:23,34.1417046,-118.1500549,30.30
12:15:24,34.1417122,-118.1500549,30.30
12:15:25,34.1417198,-118.1500626,30.40
12:15:26,34.1417198,-118.1500626,30.40
12:15:27,34.1417313,-118.1500626,30.40
12:15:28,34.1417351,-118.1500702,30.40
12:15:29,34.1417351,-118.1500702,30.30
12:15:30,34.1417351,-118.1500702,30.40
12:15:31,34.1417351,-118.1500702,30.40
12:15:32,34.1417351,-118.1500702,30.40
12:15:33,34.1417465,-118.1500778,30.40
12:15:34,34.1417503,-118.1500778,30.40
12:15:35,34.1417503,-118.1500778,30.40
12:15:36,34.1417503,-118.1500778,30.40
12:15:37,34.1417465,-118.1500778,30.40
12:15:38,34.1417465,-118.1500778,30.40
12:15:39,34.1417465,-118.1500778,30.40
12:15:40,34.1417503,-118.1500854,30.40
12:15:41,34.1417503,-118.1500854,30.40
12:15:42,34.1417542,-118.1500854,30.40
12:15:43,34.1417542,-118.1500854,30.40
12:15:44,34.1417542,-118.1500854,30.40
12:15:45,34.1417580,-118.1500854,30.40
12:15:46,34.1417580,-118.1500931,30.40
12:15:47,34.1417580,-118.1500931,30.40
12:15:48,34.1417580,-118.1500931,30.40
12:15:49,34.1417618,-118.1500931,30.40
12:15:50,34.1417618,-118.1500931,30.40
12:15:51,34.1417694,-118.1500931,30.40
12:15:52,34.1417694,-118.1500931,30.40
12:15:53,34.1417732,-118.1500931,30.40
12:15:54,34.1417732,-118.1500931,30.40
12:15:55,34.1417732,-118.1501007,30.40
12:15:56,34.1417732,-118.1501007,30.40
12:15:57,34.1417732,-118.1501007,30.40
12:15:58,34.1417809,-118.1501083,30.50
12:15:59,34.1417809,-118.1501083,30.40
12:16:00,34.1417847,-118.1501083,30.40
12:16:01,34.1417885,-118.1501007,30.40
12:16:02,34.1417885,-118.1501007,30.40
12:16:03,34.1417885,-118.1501007,30.40
12:16:04,34.1417923,-118.1501007,30.40
12:16:05,34.1417923,-118.1501007,30.40
12:16:06,34.1417923,-118.1501007,30.40
12:16:07,34.1417885,-118.1501083,30.40
12:16:08,34.1417885,-118.1501083,30.40
12:16:09,34.1417885,-118.1501083,30.40
12:16:10,34.1417847,-118.1501083,30.40
12:16:11,34.1417847,-118.1501083,30.40
12:16:12,34.1417847,-118.1501083,30.40
12:16:13,34.1417847,-118.1501160,30.40
12:16:14,34.1417847,-118.1501160,30.40
12:16:15,34.1417847,-118.1501160,30.40
12:16:16,34.1417847,-118.1501160,30.40
12:16:17,34.1417847,-118.1501160,30.40
12:16:18,34.1417847,-118.1501160,30.40
12:16:19,34.1417847,-118.1501160,30.40
12:16:20,34.1417885,-118.1501160,30.40
12:16:21,34.1417923,-118.1501160,30.40
12:16:22,34.1417923,-118.1501160,30.40
12:16:23,34.1417923,-118.1501160,30.40
12:16:24,34.1417999,-118.1501236,30.40
12:16:25,34.1417999,-118.1501236,30.40
12:16:26,34.1417999,-118.1501236,30.40
12:16:27,34.1417999,-118.1501236,30.40
12:16:28,34.1418190,-118.1501312,30.50
12:16:29,34.1418228,-118.1501312,30.50
12:16:30,34.1418228,-118.1501312,30.50
12:16:31,34.1418228,-118.1501236,30.60
12:16:32,34.1418228,-118.1501312,30.60
12:16:33,34.1418228,-118.1501312,30.70
12:16:50,34.1418266,-118.1501389,31.10
12:16:51,34.1418266,-118.1501389,31.10
12:16:52,34.1418266,-118.1501389,31.10
12:16:53,34.1418266,-118.1501389,31.10
12:16:54,34.1418266,-118.1501389,31.20
12:16:55,34.1418266,-118.1501389,31.20
12:16:56,34.1418266,-118.1501389,31.20
12:16:57,34.1418266,-118.1501389,31.20
12:16:58,34.1418266,-118.1501389,31.20
12:16:59,34.1418266,-118.1501389,31.30
12:17:00,34.1418266,-118.1501389,31.30
12:17:01,34.1418266,-118.1501389,31.30
12:17:02,34.1418266,-118.1501389,31.30
12:17:03,34.1418266,-118.1501389,31.30
12:17:04,34.1418266,-118.1501389,31.40
12:17:05,34.1418266,-118.1501389,31.40
12:17:06,34.1418266,-118.1501389,31.40
12:17:07,34.1418266,-118.1501389,31.40
12:17:08,34.1418266,-118.1501389,31.40
12:17:09,34.1418266,-118.1501389,31.50
12:17:10,34.1418266,-118.1501389,31.50
12:17:11,34.1418266,-118.1501389,31.50
12:17:12,34.1418266,-118.1501389,31.50
12:17:13,34.1418266,-118.1501389,31.50
12:17:14,34.1418266,-118.1501389,31.50
12:17:15,34.1418266,-118.1501389,31.50
12:17:16,34.1418266,-118.1501389,31.50
12:17:17,34.1418266,-118.1501389,31.40
12:17:18,34.1418266,-118.1501389,31.50
12:17:19,34.1418266,-118.1501389,31.50
12:17:20,34.1418266,-118.1501389,31.40
12:17:21,34.1418266,-118.1501389,31.50
12:17:22,34.1418266,-118.1501389,31.50
12:17:23,34.1418266,-118.1501389,31.50
12:17:24,34.1418266,-118.1501389,31.50
12:17:25,34.1418266,-118.1501389,31.50
12:17:26,34.1418266,-118.1501389,31.50
12:17:27,34.1418266,-118.1501389,31.50
12:17:28,34.1418266,-118.1501389,31.50
12:17:29,34.1418266,-118.1501389,31.50
12:17:30,34.1418266,-118.1501389,31.60
12:17:31,34.1418266,-118.1501389,31.60
12:17:32,34.1418266,-118.1501389,31.70
12:17:33,34.1418266,-118.1501389,31.70
12:17:34,34.1418266,-118.1501389,31.70
12:17:35,34.1418266,-118.1501389,31.70
12:17:36,34.1418266,-118.1501389,31.70
12:17:37,34.1418266,-118.1501389,31.70
12:17:38,34.1418266,-118.1501389,31.70
12:17:39,34.1418266,-118.1501389,31.80
12:17:40,34.1418266,-118.1501389,31.70
12:17:41,34.1418304,-118.1501389,31.70
12:17:42,34.1418343,-118.1501465,31.80
12:17:43,34.1418343,-118.1501465,31.80
12:17:44,34.1418343,-118.1501465,31.80
12:17:45,34.1418571,-118.1501465,31.80
12:17:46,34.1418571,-118.1501465,31.80
12:17:47,34.1418686,-118.1501541,31.80
12:17:48,34.1418686,-118.1501541,31.80
12:17:49,34.1418800,-118.1501541,31.80
12:17:50,34.1418800,-118.1501541,31.80
12:17:51,34.1418800,-118.1501541,31.80
12:17:52,34.1418839,-118.1501541,31.80
12:17:53,34.1418800,-118.1501465,31.80
12:17:54,34.1418800,-118.1501541,31.80
12:17:55,34.1418800,-118.1501541,31.80
12:17:56,34.1418800,-118.1501541,31.70
12:17:57,34.1418839,-118.1501617,31.70
12:17:58,34.1418839,-118.1501617,31.70
12:17:59,34.1418839,-118.1501617,31.80
12:18:00,34.1418877,-118.1501617,31.80
12:18:01,34.1418877,-118.1501617,31.90
12:18:02,34.1418877,-118.1501617,31.80
12:18:03,34.1418877,-118.1501617,31.80
12:18:04,34.1418915,-118.1501694,31.90
12:18:05,34.1418915,-118.1501770,31.80
12:18:06,34.1418915,-118.1501770,31.80
12:18:07,34.1418915,-118.1501770,31.80
12:18:08,34.1418953,-118.1501770,31.80
12:18:09,34.1418991,-118.1501770,31.80
12:18:10,34.1419067,-118.1501770,31.90
12:18:11,34.1419067,-118.1501770,31.90
12:18:12,34.1419067,-118.1501770,32.00
12:18:13,34.1419182,-118.1501846,32.00
12:18:14,34.1419182,-118.1501846,32.00
12:18:15,34.1419220,-118.1501846,32.10
12:18:16,34.1419334,-118.1501846,32.00
12:18:17,34.1419334,-118.1501846,32.00
12:18:18,34.1419487,-118.1501846,32.00
12:18:19,34.1419487,-118.1501846,31.90
12:18:20,34.1419563,-118.1501846,31.90
12:18:21,34.1419563,-118.1501846,31.90
12:18:22,34.1419716,-118.1501770,31.90
12:18:23,34.1419754,-118.1501846,31.90
12:18:24,34.1419754,-118.1501846,31.90
12:18:25,34.1419754,-118.1501846,31.90
12:18:26,34.1419754,-118.1501846,31.90
12:18:27,34.1419830,-118.1501846,31.90
12:18:28,34.1419907,-118.1501846,31.90
12:18:29,34.1419907,-118.1501846,31.90
12:18:30,34.1419907,-118.1501846,31.90
12:18:31,34.1419907,-118.1501846,31.90
12:18:32,34.1419907,-118.1501846,31.90
12:18:33,34.1419907,-118.1501846,31.80
12:18:34,34.1419983,-118.1501846,31.80
12:18:35,34.1419983,-118.1501846,31.80
12:18:36,34.1420021,-118.1501846,31.90
12:18:37,34.1420021,-118.1501846,31.90
12:18:38,34.1420021,-118.1501846,31.90
12:18:39,34.1420021,-118.1501846,31.90
12:18:40,34.1420021,-118.1501846,31.90
12:18:41,34.1420021,-118.1501846,31.90
12:18:42,34.1420021,-118.1501846,31.90
12:18:43,34.1420097,-118.1501846,31.90
12:18:44,34.1420097,-118.1501846,31.90
12:19:01,34.1420326,-118.1501770,31.90
12:19:02,34.1420326,-118.1501770,31.90
12:19:03,34.1420326,-118.1501770,31.90
12:19:04,34.1420326,-118.1501770,31.90
12:19:05,34.1420364,-118.1501770,31.90
12:19:06,34.1420364,-118.1501770,31.90
12:19:07,34.1420364,-118.1501694,31.90
12:19:08,34.1420364,-118.1501694,31.90
12:19:09,34.1420364,-118.1501694,31.90
12:19:10,34.1420364,-118.1501694,31.90
12:19:11,34.1420364,-118.1501694,31.90
12:19:12,34.1420364,-118.1501694,31.90
12:19:13,34.1420364,-118.1501694,31.90
12:19:14,34.1420364,-118.1501694,31.90
12:19:15,34.1420364,-118.1501694,31.80
12:19:16,34.1420326,-118.1501694,31.90
12:19:17,34.1420326,-118.1501694,31.90
12:19:18,34.1420326,-118.1501694,31.80
12:19:19,34.1420326,-118.1501694,31.80
12:19:20,34.1420326,-118.1501694,31.80
12:20:37,34.1422310,-118.1497650,30.80
12:20:38,34.1422424,-118.1497421,30.80
12:20:39,34.1422539,-118.1497269,30.80
12:20:40,34.1422539,-118.1497269,30.80
12:20:41,34.1422691,-118.1497192,30.80
12:20:42,34.1422691,-118.1497192,30.80
12:20:43,34.1422691,-118.1497192,30.70
12:20:44,34.1422768,-118.1497269,30.80
12:21:48,34.1422806,-118.1497269,31.40
12:21:49,34.1422806,-118.1497269,31.50
12:21:50,34.1422806,-118.1497269,31.50
12:21:51,34.1422806,-118.1497269,31.50
12:21:52,34.1422806,-118.1497269,31.50
12:21:53,34.1422806,-118.1497269,31.50
12:21:54,34.1422806,-118.1497269,31.50
12:21:55,34.1422806,-118.1497269,31.50
12:21:56,34.1422806,-118.1497269,31.50
12:21:57,34.1422806,-118.1497269,31.50
12:21:58,34.1422806,-118.1497269,31.50
12:21:59,34.1422806,-118.1497269,31.60
12:22:00,34.1422806,-118.1497269,31.60
12:22:01,34.1422806,-118.1497269,31.60
12:22:02,34.1422806,-118.1497269,31.60
12:22:03,34.1422806,-118.1497269,31.60
12:22:04,34.1422806,-118.1497269,31.60
12:22:05,34.1422806,-118.1497269,31.60
12:22:06,34.1422806,-118.1497269,31.60
12:22:07,34.1422806,-118.1497269,31.60
12:22:08,34.1422806,-118.1497269,31.60
12:22:09,34.1422806,-118.1497269,31.60
12:22:10,34.1422806,-118.1497269,31.60
12:22:11,34.1422806,-118.1497269,31.60
12:22:12,34.1422806,-118.1497269,31.70
12:22:13,34.1422806,-118.1497269,31.70
12:22:14,34.1422806,-118.1497269,31.70
12:22:15,34.1422806,-118.1497269,31.70
12:22:16,34.1422806,-118.1497269,31.70
12:22:17,34.1422806,-118.1497269,31.70
12:22:18,34.1422806,-118.1497269,31.70
12:22:19,34.1422806,-118.1497269,31.70
12:22:20,34.1422806,-118.1497269,31.70
12:22:21,34.1422806,-118.1497269,31.70
12:22:22,34.1422806,-118.1497269,31.70
12:22:23,34.1422806,-118.1497269,31.80
12:22:24,34.1422806,-118.1497269,31.80
12:22:25,34.1422806,-118.1497269,31.80
12:22:26,34.1422806,-118.1497269,31.80
12:22:27,34.1422806,-118.1497269,31.80
12:22:28,34.1422806,-118.1497269,31.80
12:22:29,34.1422806,-118.1497269,31.80
12:22:30,34.1422806,-118.1497269,31.80
12:22:31,34.1422806,-118.1497269,31.80
12:22:32,34.1422806,-118.1497269,31.80
12:22:33,34.1422806,-118.1497269,31.80
12:22:34,34.1422806,-118.1497269,31.90
12:22:35,34.1422806,-118.1497269,31.90
12:22:36,34.1422806,-118.1497269,31.90
12:22:37,34.1422806,-118.1497269,31.90
12:22:38,34.1422806,-118.1497269,31.90
12:22:39,34.1422806,-118.1497269,31.90
12:22:40,34.1422806,-118.1497269,31.90
12:22:41,34.1422806,-118.1497269,31.90
